CustomerKey;Name;Marital Status;Gender;Education;Occupation;Continent;City;State;CountryRegion;Birth Date
6900;Moreno, Theresa;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;10/4/1941 0:00
6974;Rodriguez, Johnathan;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;15/6/1968 0:00
6988;Sun, Cara;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;6/5/1966 0:00
7012;Gomez, Frank;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;3/5/1965 0:00
8195;Garcia, Cesar;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;1/4/1970 0:00
8257;Griffin, Abigail;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;11/3/1955 0:00
8288;Chandra, Shane;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;27/7/1959 0:00
8293;Lin, Micah;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;7/12/1970 0:00
8311;Raman, Evelyn;M;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;16/4/1968 0:00
8325;Blanco, Tanya;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;10/10/1967 0:00
8368;Gonzalez, Johnathan;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;17/8/1978 0:00
8428;Lopez, Troy;S;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;12/3/1970 0:00
8437;Pal, Gregory;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;1/10/1969 0:00
8485;Liang, Willie;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;26/2/1965 0:00
8486;Shan, Raul;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;2/11/1965 0:00
8491;Smith, Kristina;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;16/11/1964 0:00
8508;Shen, Raul;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;11/12/1977 0:00
9064;Ortega, Kristy;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;1/6/1970 0:00
9879;Ortega, Erika;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;25/1/1968 0:00
9884;Rai, Latoya;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;16/11/1967 0:00
9896;Jimenez, Ruben;S;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;11/12/1966 0:00
9936;Jimenez, Desiree;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;14/10/1977 0:00
9961;Beck, Darrell;S;M;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;5/3/1962 0:00
9963;Xie, Sharon;M;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;20/5/1961 0:00
9975;Subram, George;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;21/10/1939 0:00
10018;Romero, Leslie;M;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;8/4/1960 0:00
10022;Serrano, Gary;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;11/7/1959 0:00
10031;Xu, Lindsay;S;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;23/10/1970 0:00
10039;Lopez, Pedro;M;M;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;26/8/1969 0:00
10051;Cai, Alan;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;4/2/1968 0:00
10062;Suarez, Desiree;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;18/6/1967 0:00
10089;Anand, Alvin;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;28/11/1965 0:00
10096;Munoz, Lance;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;6/12/1963 0:00
10113;Prasad, Johnathan;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;17/3/1977 0:00
10114;Cai, Laura;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;10/7/1977 0:00
10127;Gonzalez, Kaitlin;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;7/11/1975 0:00
10133;Hu, Jeffery;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;4/6/1974 0:00
11396;Patel, Jermaine;S;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;25/5/1938 0:00
11535;Liang, Suzanne;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;13/2/1975 0:00
11543;Alvarez, Teresa;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;8/10/1974 0:00
11568;Zhu, Glenn;M;M;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;27/1/1937 0:00
11633;Perez, Tabitha;M;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;12/4/1968 0:00
11676;Winston, Alexandra;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;23/7/1965 0:00
11677;Jordan, Stefanie;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;15/4/1965 0:00
12971;Fernandez, Rebekah;S;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;15/10/1961 0:00
12974;Long, Zachary;S;M;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;9/3/1936 0:00
13204;Xie, Keith;S;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;12/9/1969 0:00
13209;Diaz, Sabrina;S;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;3/3/1969 0:00
13725;Gutierrez, Alfredo;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;14/12/1970 0:00
13834;Ruiz, Deanna;S;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;18/2/1968 0:00
14143;Ray, Regina;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;12/11/1974 0:00
14322;Suarez, Francis;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;7/3/1970 0:00
14484;Ma, Dennis;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;3/2/1934 0:00
14491;He, Alvin;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;10/11/1964 0:00
14504;Hill, Richard;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;19/2/1962 0:00
14508;Guo, Suzanne;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;27/11/1977 0:00
14601;Anand, Derek;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;22/2/1969 0:00
14640;Lal, Russell;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;2/8/1965 0:00
14644;Arun, Sergio;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;19/8/1964 0:00
14663;Kapoor, Andre;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;9/5/1978 0:00
15828;Rubio, Renee;S;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;18/1/1967 0:00
16183;Srini, Jarrod;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;25/8/1970 0:00
16777;Gomez, Audrey;S;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;5/5/1966 0:00
16830;Wang, Jorge;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;27/9/1977 0:00
16845;Li, Arturo;M;M;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;26/10/1936 0:00
16847;Rubio, Albert;M;M;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;14/9/1962 0:00
16852;Martin, Diana;M;F;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;4/1/1938 0:00
17365;Nara, Alison;M;F;Graduate Degree;Clerical;Europe;Paris;Seine (Paris);France;2/9/1968 0:00
17403;Kumar, Kristin;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;26/5/1965 0:00
17533;Xie, Tony;M;M;Bachelors;Clerical;Europe;Paris;Seine (Paris);France;6/12/1968 0:00
17570;Jai, Dustin;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;25/9/1971 0:00
17725;Navarro, Marvin;S;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;7/10/1974 0:00
17758;Rodriguez, Ronald;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;20/9/1971 0:00
18396;Rana, Lydia;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;8/4/1934 0:00
18398;Ramos, Walter;M;M;Partial College;Clerical;Europe;Paris;Seine (Paris);France;14/5/1965 0:00
18430;Suarez, Marie;S;F;Partial College;Clerical;Europe;Paris;Seine (Paris);France;22/5/1975 0:00
407;Xu, Latoya;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;3/7/1952 0:00
411;Goel, Maurice;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;25/8/1968 0:00
544;Chande, Sheena;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;17/2/1968 0:00
1478;Gill, Robin;M;F;High School;Manual;Europe;Paris;Seine (Paris);France;23/12/1965 0:00
1538;Luo, Terrence;M;M;Bachelors;Manual;Europe;Paris;Seine (Paris);France;18/3/1961 0:00
1563;Chandra, Kristina;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;11/12/1941 0:00
1566;Gutierrez, Kendra;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;3/7/1942 0:00
2565;Blanco, Sabrina;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;25/3/1952 0:00
2569;Jimenez, Max;M;M;High School;Manual;Europe;Paris;Seine (Paris);France;5/5/1951 0:00
3925;Sai, Cynthia;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;17/12/1968 0:00
3933;Fernandez, Pedro;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;21/4/1967 0:00
5396;Pal, Tara;M;F;High School;Manual;Europe;Paris;Seine (Paris);France;8/12/1967 0:00
5439;Arthur, Kaitlin;M;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;17/7/1976 0:00
5511;Nara, Brad;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;5/12/1942 0:00
5546;Pal, Alicia;M;F;High School;Manual;Europe;Paris;Seine (Paris);France;12/1/1959 0:00
6753;Hernandez, Deanna;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;14/6/1958 0:00
6931;Srini, Chelsea;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;19/12/1961 0:00
7033;Raji, Cassie;M;F;High School;Manual;Europe;Paris;Seine (Paris);France;5/6/1976 0:00
8253;Brooks, Jasmine;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;28/2/1956 0:00
8281;Andersen, Darrell;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;27/8/1958 0:00
8465;Alonso, Tyrone;M;M;High School;Manual;Europe;Paris;Seine (Paris);France;8/11/1929 0:00
8509;Rana, Troy;M;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;1/11/1975 0:00
9795;Rana, Brenda;M;F;Graduate Degree;Manual;Europe;Paris;Seine (Paris);France;8/2/1962 0:00
10042;Serrano, Eddie;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;4/11/1952 0:00
11317;Sara, Deanna;M;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;21/3/1971 0:00
11414;Diaz, Kristi;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;27/12/1943 0:00
11418;Goel, Shaun;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;10/11/1961 0:00
13014;Ruiz, Jay;M;M;High School;Manual;Europe;Paris;Seine (Paris);France;23/11/1960 0:00
13023;Beck, Dale;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;14/5/1958 0:00
13033;Ma, Micah;M;M;High School;Manual;Europe;Paris;Seine (Paris);France;28/5/1969 0:00
13044;Kelly, Charles;M;M;High School;Manual;Europe;Paris;Seine (Paris);France;10/2/1968 0:00
13062;Luo, Kelvin;M;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;13/3/1966 0:00
13077;Hernandez, Casey;M;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;17/10/1965 0:00
14476;Martin, Destiny;M;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;6/2/1964 0:00
14614;Ruiz, Erik;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;19/12/1968 0:00
14615;Subram, Deanna;M;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;16/5/1968 0:00
14655;Malhotra, Carla;M;F;High School;Manual;Europe;Paris;Seine (Paris);France;3/4/1979 0:00
15927;Mehta, Sergio;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;26/9/1943 0:00
16156;Hall, Eric;M;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;24/1/1980 0:00
17465;Hernandez, Eddie;M;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;11/5/1956 0:00
18421;Travers, Linda;M;F;High School;Manual;Europe;Paris;Seine (Paris);France;13/1/1976 0:00
18473;Sharma, Lacey;M;F;High School;Manual;Europe;Paris;Seine (Paris);France;14/3/1960 0:00
347;Gutierrez, Deanna;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;22/5/1955 0:00
398;Shan, Latoya;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;4/6/1969 0:00
593;Raji, Darrell;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;4/9/1978 0:00
608;Moreno, Clinton;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;9/5/1975 0:00
1275;Torres, Javier;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;26/9/1970 0:00
1384;Gomez, Albert;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;20/4/1973 0:00
1468;Jones, Jennifer;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;7/4/1967 0:00
1524;Wagner, Steve;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;3/12/1976 0:00
1550;Xie, Donna;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;7/2/1955 0:00
1818;Suarez, Theodore;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;9/2/1966 0:00
1867;Fernandez, Janelle;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;18/6/1975 0:00
1869;Anand, Julie;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;13/5/1975 0:00
2550;King, Richard;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;17/4/1969 0:00
2675;Shen, Drew;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;13/1/1980 0:00
2682;Hall, Adam;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;18/11/1973 0:00
2780;Garcia, Manuel;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;10/11/1966 0:00
2836;Brooks, Hailey;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;4/3/1976 0:00
3146;Ye, Jessie;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;15/2/1959 0:00
3709;Kapoor, Evelyn;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;5/4/1971 0:00
3789;Rana, Gerald;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;19/12/1966 0:00
3797;Miller, Michael;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;8/1/1965 0:00
3947;Vance, Frederick;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;4/9/1965 0:00
3955;Perez, Denise;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;25/3/1963 0:00
3958;Shan, Lacey;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;1/6/1963 0:00
3996;Malhotra, Stefanie;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;9/5/1974 0:00
4071;Navarro, Alfredo;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;9/4/1969 0:00
4618;Chande, Dawn;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;6/8/1973 0:00
4655;Fernandez, Levi;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;12/3/1960 0:00
5203;Jai, Kenneth;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;21/4/1971 0:00
5282;Luo, Gilbert;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;6/1/1963 0:00
5284;Raji, Clayton;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;13/9/1963 0:00
5419;Rai, Katrina;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;26/8/1963 0:00
5440;Deng, Dawn;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;26/10/1979 0:00
5441;Martin, Jimmy;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;4/12/1979 0:00
5473;Robinson, Olivia;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;14/3/1974 0:00
5536;Chen, Colin;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;12/5/1960 0:00
5558;Chander, Derek;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;17/4/1970 0:00
6089;Yuan, Wayne;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;1/8/1972 0:00
6634;Dominguez, Gary;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;7/11/1972 0:00
6639;Zheng, Clarence;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;2/2/1972 0:00
6644;Cai, Wesley;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;15/10/1971 0:00
6760;Sanchez, Kristopher;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;18/9/1970 0:00
6788;Zhao, Alejandro;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;17/10/1967 0:00
6875;Alvarez, Natasha;S;F;Graduate Degree;Manual;Europe;Paris;Seine (Paris);France;15/1/1967 0:00
6901;Snowden, Victoria;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;6/8/1942 0:00
6954;Raje, Latoya;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;22/8/1970 0:00
6989;Diaz, Alfredo;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;23/12/1965 0:00
7619;Rai, Mitchell;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;20/11/1972 0:00
7631;She, Priscilla;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;20/2/1971 0:00
8184;Raje, Edwin;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;8/2/1971 0:00
8297;Zheng, Jake;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;4/1/1969 0:00
8337;Andersen, Ricardo;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;10/3/1964 0:00
8377;Wood, Paige;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;28/4/1976 0:00
8470;Cai, Valerie;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;14/2/1963 0:00
8474;Chande, Roger;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;26/8/1963 0:00
8495;Martinez, Sergio;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;20/3/1979 0:00
8496;Gill, Francis;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;4/5/1979 0:00
8520;Zhu, Bianca;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;18/10/1973 0:00
9062;Nath, Sharon;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;27/9/1971 0:00
9797;Guo, Claudia;S;F;Bachelors;Manual;Europe;Paris;Seine (Paris);France;16/8/1961 0:00
9827;Raman, Jillian;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;12/5/1961 0:00
10025;Jimenez, Lori;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;4/1/1970 0:00
10674;Gill, Jésus;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;17/7/1972 0:00
10676;Rana, Adriana;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;10/2/1971 0:00
11307;Kapoor, Ivan;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;11/4/1973 0:00
11320;Zhou, Jorge;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;7/11/1971 0:00
11424;Hernandez, Byron;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;15/2/1958 0:00
11432;Dominguez, Marie;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;8/6/1970 0:00
11467;Tang, Raul;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;13/9/1967 0:00
11484;Ramos, Lee;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;25/10/1965 0:00
11485;Ruiz, Kristy;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;27/9/1965 0:00
11532;Zhou, Tiffany;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;20/11/1976 0:00
11705;Raje, Bethany;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;12/2/1976 0:00
12746;Vazquez, Dana;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;2/8/1980 0:00
12747;Sacksteder, Lane;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;16/10/1980 0:00
12750;Ashe, Brandi;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;10/5/1978 0:00
13024;Nara, Bonnie;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;21/3/1958 0:00
13064;Suarez, Micheal;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;7/11/1966 0:00
13110;Suarez, Eddie;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;18/6/1977 0:00
13126;Xu, Tiffany;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;20/5/1976 0:00
13134;Patel, Carla;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;2/7/1974 0:00
13135;Kapoor, Edgar;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;12/5/1974 0:00
13141;Lin, Alvin;S;M;Graduate Degree;Manual;Europe;Paris;Seine (Paris);France;23/1/1976 0:00
13142;Nath, Misty;S;F;Graduate Degree;Manual;Europe;Paris;Seine (Paris);France;21/9/1962 0:00
14321;Hernandez, Shannon;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;11/9/1971 0:00
14519;Lu, Oscar;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;5/10/1976 0:00
14520;Sun, Margaret;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;23/12/1976 0:00
14571;Torres, Robyn;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;17/5/1943 0:00
14607;Fernandez, Meredith;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;9/11/1952 0:00
14684;Ruiz, Ebony;S;F;Graduate Degree;Manual;Europe;Paris;Seine (Paris);France;25/8/1970 0:00
15358;Gonzalez, Sergio;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;3/12/1967 0:00
15936;Butler, Gabriel;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;6/3/1959 0:00
15973;Sara, Kristopher;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;26/5/1973 0:00
16135;Chen, Glenn;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;2/4/1952 0:00
16164;Luo, Wayne;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;19/5/1972 0:00
16765;Becker, Jaclyn;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;15/11/1967 0:00
16770;Madan, Marie;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;4/5/1967 0:00
16813;Lal, Alison;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;1/5/1977 0:00
16855;Rubio, Marc;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;11/7/1941 0:00
16882;Nath, Raul;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;7/4/1961 0:00
16888;Zhang, Eugene;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;7/9/1960 0:00
16889;Rodriguez, Tina;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;14/6/1960 0:00
16890;Xie, Jodi;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;22/5/1960 0:00
17374;Lopez, Shane;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;25/9/1966 0:00
17434;Shen, Deborah;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;25/5/1976 0:00
17477;Xie, Bradley;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;12/10/1941 0:00
17492;Jai, Cassie;S;F;Partial College;Manual;Europe;Paris;Seine (Paris);France;22/4/1961 0:00
17505;Gomez, Reginald;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;25/9/1958 0:00
17513;Alonso, Dwayne;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;12/11/1970 0:00
17548;Shen, April;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;12/7/1980 0:00
17690;Zhang, Kelvin;S;M;High School;Manual;Europe;Paris;Seine (Paris);France;27/5/1969 0:00
17744;Wood, Kelly;S;F;Partial High School;Manual;Europe;Paris;Seine (Paris);France;18/5/1915 0:00
18388;Cai, Jenny;S;F;High School;Manual;Europe;Paris;Seine (Paris);France;3/12/1933 0:00
18427;Gomez, Neil;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;2/10/1974 0:00
18428;Chen, Wesley;S;M;Partial High School;Manual;Europe;Paris;Seine (Paris);France;11/8/1974 0:00
18452;Lopez, Geoffrey;S;M;Partial College;Manual;Europe;Paris;Seine (Paris);France;23/9/1942 0:00
333;Ramos, Deanna;S;F;Graduate Degree;Manual;Europe;Berlin;Berlin;Germany;4/10/1962 0:00
1219;Xu, Mitchell;M;M;Bachelors;Manual;Europe;Berlin;Berlin;Germany;26/11/1961 0:00
1276;Madan, Adriana;S;F;Partial College;Manual;Europe;Berlin;Berlin;Germany;11/6/1970 0:00
1471;He, Barbara;M;F;High School;Manual;Europe;Berlin;Berlin;Germany;6/2/1966 0:00
1482;Diaz, Victor;S;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;7/9/1964 0:00
1833;Prasad, Douglas;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;21/4/1964 0:00
1834;Goel, Sheena;S;F;High School;Manual;Europe;Berlin;Berlin;Germany;17/1/1964 0:00
2503;Nara, Deborah;S;F;Bachelors;Manual;Europe;Berlin;Berlin;Germany;17/2/1958 0:00
3550;Goel, Arturo;M;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;27/11/1955 0:00
3704;Srini, Clifford;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;2/6/1972 0:00
3708;Raje, Tonya;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;27/10/1971 0:00
4002;Lu, Autumn;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;3/3/1973 0:00
4066;Gao, Alejandro;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;15/5/1970 0:00
4444;Patel, Francisco;M;M;Graduate Degree;Manual;Europe;Berlin;Berlin;Germany;26/3/1962 0:00
5045;Rai, Connie;M;F;Bachelors;Manual;Europe;Berlin;Berlin;Germany;9/9/1958 0:00
5198;Prasad, Heidi;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;19/8/1972 0:00
5272;Gutierrez, Michele;S;F;High School;Manual;Europe;Berlin;Berlin;Germany;13/6/1965 0:00
5398;Navarro, Andy;M;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;14/4/1967 0:00
5474;Andersen, Dawn;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;3/3/1973 0:00
5573;Xu, Jon;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;17/5/1968 0:00
